;Talhao;Plantio;IdParcela;AreaParc;DataPlantio;DataColeta;Linha;Arvore;Fuste;Cap;Ht;Categoria1;CoordenadaX;CoordenadaY;DAP;lnHt;1/dap;Label;Hest
1517;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;5;1;50.9;26.6;NORMAL;-5397368034;-2050822691;16.20197321;3.280911216;0.061720877;3.297869956;26.60
1518;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;6;1;56.5;26.2;DOMINANTE;-5397368034;-2050822691;17.98450857;3.265759411;0.05560341;3.317329237;26.20
1519;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;4;7;1;51;26.1;NORMAL;-5397368034;-2050822691;16.2338042;3.261935314;0.061599856;3.293049927;26.10
1520;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;1;1;40.1;23.9;NORMAL;-5397368034;-2050822691;12.76422644;3.173878459;0.078343956;3.181962747;23.90
1521;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;2;1;30.2;19.1;NORMAL;-5397368034;-2050822691;9.612958563;2.949688335;0.104026247;3.00675479;19.10
1522;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;3;1;45.3;25.6;NORMAL;-5397368034;-2050822691;14.41943784;3.242592351;0.069350831;3.219905714;25.60
1523;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;4;1;44.4;23.8;NORMAL;-5397368034;-2050822691;14.13295895;3.169685581;0.070756591;3.217309957;23.80
1524;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;5;1;47.3;24.5;NORMAL;-5397368034;-2050822691;15.05605762;3.198673118;0.066418449;3.219618759;24.50
1525;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;6;1;48.3;24.1;NORMAL;-5397368034;-2050822691;15.3743675;3.18221184;0.065043326;3.221558842;24.10
1526;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;5;7;1;46.2;24;NORMAL;-5397368034;-2050822691;14.70591674;3.17805383;0.067999841;3.216795175;24.00
1527;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;1;1;54.9;26.5;NORMAL;-5397368034;-2050822691;17.47521275;3.277144733;0.05722391;3.294993828;26.50
1528;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;2;1;42.3;;NORMAL;-5397368034;-2050822691;13.46450819;;0.07426933;3.209463721;24.77
1529;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;3;1;47.2;;NORMAL;-5397368034;-2050822691;15.02422663;;0.066559166;3.219675261;25.02
1530;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;4;1;52;;NORMAL;-5397368034;-2050822691;16.55211408;;0.060415243;3.297806248;27.05
1531;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;5;1;45.3;;NORMAL;-5397368034;-2050822691;14.41943784;;0.069350831;3.219905714;25.03
1532;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;6;1;50.3;;NORMAL;-5397368034;-2050822691;16.01098728;;0.06245711;3.294552818;26.97
1533;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;6;7;1;49.1;;NORMAL;-5397368034;-2050822691;15.62901541;;0.063983557;3.265511815;26.19
1534;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;4;7;1;49.8;28.9;NORMAL;-5397765369;-205216717;15.85183233;3.363841595;0.06308419;3.351478646;28.90
1535;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;5;1;47.8;;NORMAL;-5397368034;-2050822691;15.21521256;;0.065723696;3.219899105;25.03
1536;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;5;1;1;56.6;29;NORMAL;-5397765369;-205216717;18.01633956;3.36729583;0.055505171;3.36590109;29.00
1538;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;6;1;50.5;;NORMAL;-5397544724;-2050860876;16.07464925;;0.062209756;3.286051568;26.74
1539;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;7;1;52.3;;NORMAL;-5397544724;-2050860876;16.64760705;;0.060068693;3.296216964;27.01
1540;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;8;1;49.8;;NORMAL;-5397544724;-2050860876;15.85183233;;0.06308419;3.26849549;26.27
1541;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;1;1;45.9;25;NORMAL;-5397544724;-2050860876;14.61042378;3.218875825;0.068444284;3.219994492;25.00
1542;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;2;1;36.4;21.1;NORMAL;-5397544724;-2050860876;11.58647986;3.04927304;0.08630749;3.115306883;21.10
1543;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;3;1;43.8;23.4;NORMAL;-5397544724;-2050860876;13.94197301;3.152736022;0.07172586;3.216418716;23.40
1544;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;4;1;51.9;26.4;NORMAL;-5397544724;-2050860876;16.52028309;3.27336401;0.06053165;3.290966755;26.40
1545;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;5;1;52.1;27.2;NORMAL;-5397544724;-2050860876;16.58394507;3.303216973;0.060299283;3.296282664;27.20
1546;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;6;1;49.8;25.9;NORMAL;-5397544724;-2050860876;15.85183233;3.254242969;0.06308419;3.26849549;25.90
1547;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;7;1;48.6;24.6;NORMAL;-5397544724;-2050860876;15.46986047;3.202746443;0.064641824;3.243090829;24.60
1548;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;5;1;53.4;27.1;DOMINANTE;-5397544724;-2050860876;16.99774792;3.299533728;0.058831323;3.290264201;27.10
1549;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;4;8;1;42.7;25.1;NORMAL;-5397544724;-2050860876;13.59183214;3.222867846;0.073573598;3.217822927;25.10
1550;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;2;1;50.9;27.2;NORMAL;-5397544724;-2050860876;16.20197321;3.303216973;0.061720877;3.295997665;27.20
1551;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;3;1;46.5;23.2;NORMAL;-5397544724;-2050860876;14.80140971;3.144152279;0.067561132;3.214082028;23.20
1552;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;4;1;53.4;27.2;DOMINANTE;-5397544724;-2050860876;16.99774792;3.303216973;0.058831323;3.290264201;27.20
1553;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;5;1;56.1;27.5;DOMINANTE;-5397544724;-2050860876;17.85718461;3.314186005;0.055999869;3.309269628;27.50
1554;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;6;1;50.3;27.1;NORMAL;-5397544724;-2050860876;16.01098728;3.299533728;0.06245711;3.289129315;27.10
1555;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;1;1;56.3;27.1;DOMINANTE;-5397544724;-2050860876;17.92084659;3.299533728;0.055800935;3.309029185;27.10
1556;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;2;1;52.1;;TORTUOSA;-5397544724;-2050860876;16.58394507;;0.060299283;3.296558928;27.02
1557;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;3;1;50.6;;NORMAL;-5397544724;-2050860876;16.10648024;;0.062086811;3.287594159;26.78
1558;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;4;1;51;;NORMAL;-5397544724;-2050860876;16.2338042;;0.061599856;3.291662967;26.89
1559;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;6;5;1;52;;NORMAL;-5397544724;-2050860876;16.55211408;;0.060415243;3.296282664;27.01
1560;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;5;1;1;53.3;26.3;NORMAL;-5397544724;-2050860876;16.96591693;3.269568939;0.058941701;3.285076869;26.30
1561;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;4;1;48.9;;NORMAL;-5397544724;-2050860876;15.56535343;;0.064245249;3.262507443;26.11
1562;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;3;1;53.4;26.2;DOMINANTE;-5397544724;-2050860876;16.99774792;3.265759411;0.058831323;3.290264201;26.20
1563;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;2;1;46.3;;NORMAL;-5397544724;-2050860876;14.73774773;;0.067852973;3.214082028;24.88
1564;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;5;4;1;53.5;32.1;NORMAL;-5397765369;-205216717;17.02957891;3.46885603;0.058721358;3.402164298;32.10
1565;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;5;5;1;49.8;29.5;NORMAL;-5397765369;-205216717;15.85183233;3.384390263;0.06308419;3.351478646;29.50
1566;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;1;1;57.6;28.1;DOMINANTE;-5397765369;-205216717;18.33464944;3.335769576;0.054541539;3.36185971;28.10
1567;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;2;1;55.5;29.3;TORTUOSA;-5397765369;-205216717;17.66619868;3.377587516;0.056605273;3.372222685;29.30
1568;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;3;1;59.8;32.6;TORTUOSA;-5397765369;-205216717;19.03493119;3.484312288;0.052534994;3.412761511;32.60
1569;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;4;1;48.9;29.8;TORTUOSA;-5397765369;-205216717;15.56535343;3.394508394;0.064245249;3.353244234;29.80
1570;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;6;5;1;58;;NORMAL;-5397765369;-205216717;18.4619734;;0.054165391;3.40234054;30.03
1571;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;7;1;1;50.1;;NORMAL;-5397765369;-205216717;15.9473253;;0.06270644;3.351257428;28.54
1572;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;7;2;1;46.6;;NORMAL;-5397765369;-205216717;14.8332407;;0.067416151;3.339902029;28.22
1573;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;7;3;1;53.1;;NORMAL;-5397765369;-205216717;16.90225496;;0.059163703;3.400459533;29.98
1574;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;7;4;1;51.1;;NORMAL;-5397765369;-205216717;16.26563518;;0.061479308;3.370748428;29.10
1575;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;1;1;51.1;;NORMAL;-5397544724;-2050860876;16.26563518;;0.061479308;3.291662967;26.89
1576;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;2;1;49.2;;NORMAL;-5397544724;-2050860876;15.6608464;;0.063853509;3.261988857;26.10
1577;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;3;1;50.6;;NORMAL;-5397544724;-2050860876;16.10648024;;0.062086811;3.287594159;26.78
1578;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;4;1;51.1;;NORMAL;-5397544724;-2050860876;16.26563518;;0.061479308;3.291662967;26.89
1579;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;1;5;1;47.3;;NORMAL;-5397544724;-2050860876;15.05605762;;0.066418449;3.218774312;25.00
1580;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;1;1;47.7;;NORMAL;-5397544724;-2050860876;15.18338157;;0.065861481;3.219838153;25.02
1581;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;2;1;35.3;;NORMAL;-5397544724;-2050860876;11.23633898;;0.088996959;3.098282163;22.16
1582;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;3;1;53.3;;NORMAL;-5397544724;-2050860876;16.96591693;;0.058941701;3.285076869;26.71
1583;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;4;1;53;;NORMAL;-5397544724;-2050860876;16.87042397;;0.059275333;3.284754876;26.70
1584;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;2;5;1;38.7;;NORMAL;-5397544724;-2050860876;12.3185926;;0.081178105;3.137976655;23.06
1586;T-8;P-8;IFC_12_035;400;01/06/2010;26/09/2018;3;1;1;52.7;;NORMAL;-5397544724;-2050860876;16.774931;;0.059612764;3.296216964;27.01
1587;T-9A;P-9A;IFC_12_034;400;01/07/2010;26/09/2018;5;2;1;57.5;32.8;DOMINANTE;-5397765369;-205216717;18.30281846;3.490428515;0.054636394;3.359989716;32.80
1588;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;4;1;46.6;;NORMAL;-5397368034;-2050822691;14.8332407;;0.067416151;3.217933384;24.98
1589;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;3;1;54.9;;NORMAL;-5397368034;-2050822691;17.47521275;;0.05722391;3.294993828;26.98
1591;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;8;1;53.4;29.5;NORMAL;-5397871986;-2051370273;16.99774792;3.384390263;0.058831323;3.392219636;29.50
1592;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;1;1;45.8;28.8;NORMAL;-5397871986;-2051370273;14.57859279;3.360375387;0.068593726;3.330768465;28.80
1593;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;2;1;56.5;31.1;DOMINANTE;-5397871986;-2051370273;17.98450857;3.437207819;0.05560341;3.396460127;31.10
1594;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;3;1;49.9;29.5;NORMAL;-5397871986;-2051370273;15.88366332;3.384390263;0.062957769;3.37770436;29.50
1595;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;4;1;50.6;30.7;NORMAL;-5397871986;-2051370273;16.10648024;3.424262655;0.062086811;3.382746017;30.70
1596;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;5;1;52.4;30.7;NORMAL;-5397871986;-2051370273;16.67943804;3.424262655;0.059954058;3.390467552;30.70
1597;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;6;1;53.6;30.9;NORMAL;-5397871986;-2051370273;17.0614099;3.430756184;0.058611803;3.400054647;30.90
1598;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;5;7;1;50.9;29.9;NORMAL;-5397871986;-2051370273;16.20197321;3.39785848;0.061720877;3.384104261;29.90
1599;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;1;1;59.8;32.6;DOMINANTE;-5397871986;-2051370273;19.03493119;3.484312288;0.052534994;3.4019482;32.60
1600;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;2;1;42.9;;NORMAL;-5397871986;-2051370273;13.65549412;;0.073230598;3.26811428;26.26
1601;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;7;1;47.3;30.3;NORMAL;-5397871986;-2051370273;15.05605762;3.411147713;0.066418449;3.350487357;30.30
1602;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;3;1;47.8;;NORMAL;-5397871986;-2051370273;15.21521256;;0.065723696;3.329409063;27.92
1603;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;5;1;53.3;;NORMAL;-5397871986;-2051370273;16.96591693;;0.058941701;3.392270656;29.73
1604;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;6;1;56.5;30.5;DOMINANTE;-5397871986;-2051370273;17.98450857;3.417726684;0.05560341;3.396460127;30.50
1605;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;7;1;55.7;;NORMAL;-5397871986;-2051370273;17.72986066;;0.056402023;3.389883842;29.66
1606;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;7;1;1;43.8;;NORMAL;-5397871986;-2051370273;13.94197301;;0.07172586;3.287457935;26.77
1607;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;7;2;1;49.7;;NORMAL;-5397871986;-2051370273;15.82000134;;0.06321112;3.364949755;28.93
1608;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;7;3;1;46.9;;NORMAL;-5397871986;-2051370273;14.92873366;;0.066984918;3.349787987;28.50
1609;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;7;4;1;53.5;;NORMAL;-5397871986;-2051370273;17.02957891;;0.058721358;3.400054647;29.97
1610;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;1;1;56.8;;NORMAL;-5397110174;-2050786515;18.08000154;;0.05530973;3.362065474;28.85
1611;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;2;1;55.9;;NORMAL;-5397110174;-2050786515;17.79352264;;0.056200226;3.332310331;28.00
1612;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;3;1;51.3;;NORMAL;-5397110174;-2050786515;16.32929716;;0.061239623;3.326203233;27.83
1613;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;6;4;1;50.7;;NORMAL;-5397871986;-2051370273;16.13831123;;0.061964352;3.382664932;29.45
1614;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;6;1;42.8;25.9;NORMAL;-5397871986;-2051370273;13.62366313;3.254242969;0.073401698;3.26811428;25.90
1615;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;5;1;49.7;28.7;NORMAL;-5397871986;-2051370273;15.82000134;3.356897123;0.06321112;3.364949755;28.70
1616;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;4;1;48.3;26.1;NORMAL;-5397871986;-2051370273;15.3743675;3.261935314;0.065043326;3.312272238;26.10
1617;T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;7;3;1;45.1;;NORMAL;-5397565813;-205073792;14.35577587;;0.069658374;3.27447116;26.43
1618;T-8;P-8;IFC_12_029;400;01/06/2010;26/09/2018;7;4;1;50.4;;NORMAL;-5397565813;-205073792;16.04281826;;0.062333188;3.275629527;26.46
1619;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;1;1;1;52.4;;NORMAL;-5397871986;-2051370273;16.67943804;;0.059954058;3.390467552;29.68
1620;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;1;2;1;54.9;;NORMAL;-5397871986;-2051370273;17.47521275;;0.05722391;3.383703447;29.48
1621;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;1;3;1;44.9;;NORMAL;-5397871986;-2051370273;14.29211389;;0.069968656;3.295555633;26.99
1622;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;1;4;1;53.6;;NORMAL;-5397871986;-2051370273;17.0614099;;0.058611803;3.400054647;29.97
1623;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;1;1;50.7;;NORMAL;-5397871986;-2051370273;16.13831123;;0.061964352;3.382664932;29.45
1624;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;2;1;49.8;;NORMAL;-5397871986;-2051370273;15.85183233;;0.06308419;3.376469853;29.27
1625;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;3;1;46.7;;NORMAL;-5397871986;-2051370273;14.86507168;;0.067271791;3.351028984;28.53
1626;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;4;1;46.3;;NORMAL;-5397871986;-2051370273;14.73774773;;0.067852973;3.350096956;28.51
1627;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;5;1;33.5;;TORTUOSA;-5397871986;-2051370273;10.66338119;;0.093778885;3.013360793;20.36
1628;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;6;1;46.9;;NORMAL;-5397871986;-2051370273;14.92873366;;0.066984918;3.349787987;28.50
1629;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;2;7;1;51.8;;NORMAL;-5397871986;-2051370273;16.4884521;;0.060648507;3.389900968;29.66
1630;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;1;1;49.8;;NORMAL;-5397871986;-2051370273;15.85183233;;0.06308419;3.376469853;29.27
1631;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;2;1;52.3;;NORMAL;-5397871986;-2051370273;16.64760705;;0.060068693;3.390467552;29.68
1632;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;3;1;58.9;30.1;DOMINANTE;-5397871986;-2051370273;18.7484523;3.404525172;0.053337736;3.394469725;30.10
1633;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;4;1;46.3;;NORMAL;-5397871986;-2051370273;14.73774773;;0.067852973;3.350096956;28.51
1634;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;5;1;50.9;;NORMAL;-5397871986;-2051370273;16.20197321;;0.061720877;3.384104261;29.49
1635;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;6;1;50.4;;NORMAL;-5397871986;-2051370273;16.04281826;;0.062333188;3.382825345;29.45
1636;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;3;7;1;51.3;;NORMAL;-5397871986;-2051370273;16.32929716;;0.061239623;3.397836269;29.90
1637;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;1;1;49.7;28.8;NORMAL;-5397871986;-2051370273;15.82000134;3.360375387;0.06321112;3.364949755;28.80
1638;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;2;1;51.4;30.8;NORMAL;-5397871986;-2051370273;16.36112815;3.42751469;0.06112048;3.397327605;30.80
1639;T-9A;P-9A;IFC_12_022;400;01/07/2010;26/09/2018;4;3;1;48.9;30.5;NORMAL;-5397871986;-2051370273;15.56535343;3.417726684;0.064245249;3.357842176;30.50
1640;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;4;1;46.6;;NORMAL;-5397110174;-2050786515;14.8332407;;0.067416151;3.269603338;26.30
1641;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;1;5;1;51.3;;NORMAL;-5397110174;-2050786515;16.32929716;;0.061239623;3.326203233;27.83
1642;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;1;1;47.9;;NORMAL;-5397110174;-2050786515;15.24704355;;0.065586485;3.276613102;26.49
1643;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;2;1;52.8;;NORMAL;-5397110174;-2050786515;16.80676199;;0.059499861;3.324834509;27.79
1644;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;7;1;63.1;30;DOMINANTE;-5397110174;-2050786515;20.08535382;3.401197382;0.049787522;3.380891681;30.00
1646;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;2;1;51.5;;NORMAL;-5397110174;-2050786515;16.39295914;;0.061001799;3.326627382;27.84
1647;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;3;1;68.7;32.4;DOMINANTE;-5397110174;-2050786515;21.86788918;3.478158423;0.045729151;3.414338442;32.40
1648;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;4;1;46.9;;NORMAL;-5397110174;-2050786515;14.92873366;;0.066984918;3.272139728;26.37
1649;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;5;1;26.8;;NORMAL;-5397110174;-2050786515;8.53070495;;0.117223606;3.00675479;20.22
1650;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;6;6;1;54.3;;NORMAL;-5397110174;-2050786515;17.28422682;;0.057856218;3.347441444;28.43
1651;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;7;1;1;58.9;;NORMAL;-5397110174;-2050786515;18.7484523;;0.053337736;3.363832284;28.90
1654;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;1;1;41.5;;NORMAL;-5397368034;-2050822691;13.20986028;;0.075701028;3.199133913;24.51
1655;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;2;1;47.3;;NORMAL;-5397368034;-2050822691;15.05605762;;0.066418449;3.219618759;25.02
1656;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;3;1;48.9;;NORMAL;-5397368034;-2050822691;15.56535343;;0.064245249;3.265893437;26.20
1657;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;4;1;35.5;;NORMAL;-5397368034;-2050822691;11.30000096;;0.088495568;3.101380119;22.23
1658;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;1;5;1;49.3;;NORMAL;-5397368034;-2050822691;15.69267739;;0.063723989;3.265465397;26.19
1659;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;1;1;50.9;;NORMAL;-5397368034;-2050822691;16.20197321;;0.061720877;3.297869956;27.05
1660;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;2;1;40.5;;NORMAL;-5397368034;-2050822691;12.89155039;;0.077570189;3.182615595;24.11
1661;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;3;1;49.8;;NORMAL;-5397368034;-2050822691;15.85183233;;0.06308419;3.27241949;26.38
1662;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;4;1;52.3;;NORMAL;-5397368034;-2050822691;16.64760705;;0.060068693;3.297740547;27.05
1663;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;5;1;54.8;;NORMAL;-5397368034;-2050822691;17.44338176;;0.057328333;3.308742015;27.35
1664;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;6;1;54.9;;NORMAL;-5397368034;-2050822691;17.47521275;;0.05722391;3.294993828;26.98
1665;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;2;7;1;46.8;;NORMAL;-5397368034;-2050822691;14.89690267;;0.067128048;3.21960109;25.02
1666;T-8;P-8;IFC_12_033;400;01/06/2010;26/09/2018;3;1;1;56.5;28.4;DOMINANTE;-5397368034;-2050822691;17.98450857;3.346389145;0.05560341;3.317329237;28.40
1667;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;6;1;56.2;29.9;NORMAL;-5397110174;-2050786515;17.8890156;3.39785848;0.055900225;3.350053451;29.90
1668;T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;7;3;1;48.9;;NORMAL;-5397529703;-2051046136;15.56535343;;0.064245249;3.244396185;25.65
1669;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;5;1;53.5;29.3;NORMAL;-5397110174;-2050786515;17.02957891;3.377587516;0.058721358;3.338954717;29.30
1670;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;5;3;1;52.3;26.8;NORMAL;-5397110174;-2050786515;16.64760705;3.288401888;0.060068693;3.324479973;26.80
1672;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;4;1;45.3;;NORMAL;-5397110174;-2050786515;14.41943784;;0.069350831;3.24106774;25.56
1674;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;6;1;38.1;;NORMAL;-5397110174;-2050786515;12.12760666;;0.0824565;3.146006548;23.24
1675;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;2;7;1;59.8;28.9;DOMINANTE;-5397110174;-2050786515;19.03493119;3.363841595;0.052534994;3.362425074;28.90
1676;T-8;P-8;IFC_12_032;400;01/06/2010;26/09/2018;3;1;1;52.4;;NORMAL;-5397110174;-2050786515;16.67943804;;0.059954058;3.324583832;27.79
